[Bus3683270.txt]
***************** Gold Standard: ***********************
	FN => ISM:[1667,3]; score:1.000000
	FP => road trip:[1501,9]; score:1.000000
	FP => promoted:[381,8]; score:1.000000
	FP => night:[476,5]; score:1.000000
	FP => operation:[866,9]; score:1.000000
	FP => Riley:[486,5]; score:1.000000
	FP => clear:[362,5]; score:1.000000
	FP => leave of absence:[23,16]; score:1.000000
 => Heat:[523,4]; score:1.000000
	FP => leave of absence:[1052,16]; score:1.000000
 => Heat:[1552,4]; score:1.000000
	FP => successor:[1272,9]; score:1.000000
	FP => medication:[986,10]; score:1.000000
	FP => ESPN:[1301,4]; score:1.000000
	FP => news conference:[322,15]; score:1.000000
	FP => coach:[248,5]; score:1.000000
	FP => condition:[896,9]; score:1.000000
 => Stan Van Gundy:[741,14]; score:1.000000
	FP => knee:[669,4]; score:1.000000
	FP => leave of absence:[170,16]; score:1.000000
	FP => coach:[1024,5]; score:1.000000
	FP => Riley:[0,5]; score:1.000000
 => Pat Riley:[1030,9]; score:1.000000
	FP => coach:[130,5]; score:1.000000
 => Western Conference:[1519,18]; score:1.000000
	FP => center:[1380,6]; score:1.000000
	FP => ongoing:[198,7]; score:1.000000
	FP => center:[613,6]; score:1.000000
 => Pat Riley:[136,9]; score:1.000000
P/R/F:0.16853933/0.65217394/0.26785713; tpCount:15.0; fpCount:74.0; fnCount:8.0
[Bus16451112.txt]
***************** Gold Standard: ***********************
 => Home Depot:[3563,10]; score:1.000000
	FN => Carol Tome:[3180,10]; score:1.000000
	FN => John L. Clendenin:[5017,17]; score:1.000000
 => Home Depot:[2423,10]; score:1.000000
	FN => Milledge A. Hart III:[5060,20]; score:1.000000
 => The Home Depot:[1663,14]; score:1.000000
 => General Electric Co.:[583,20]; score:1.000000
 => Home Depot:[2814,10]; score:1.000000
 => Home Depot:[0,10]; score:1.000000
 => Home Depot:[1667,10]; score:1.000000
 => The Associated Press:[1230,20]; score:1.000000
	FN => Blake:[927,5]; score:1.000000
	FN => Nardelli:[3780,8]; score:1.000000
	FN => Jerry Shields:[812,13]; score:1.000000
	FN => Nardelli:[1736,8]; score:1.000000
	FN => Nardelli:[4682,8]; score:1.000000
 => Home Depot:[652,10]; score:1.000000
	FN => Robinson College:[2898,16]; score:1.000000
	FN => ATLANTA:[107,7]; score:1.000000
	FN => Nardelli:[979,8]; score:1.000000
 => Home Depot:[791,10]; score:1.000000
	FN => Nardelli:[1622,8]; score:1.000000
	FN => Nardelli:[1372,8]; score:1.000000
	FN => Nardelli:[3550,8]; score:1.000000
	FN => Home Depot Supply:[3272,17]; score:1.000000
	FN => Nardelli:[611,8]; score:1.000000
	FN => Blake:[705,5]; score:1.000000
	FN => Bob:[3072,3]; score:1.000000
 => Home Depot:[1065,10]; score:1.000000
	FN => Nardelli:[2280,8]; score:1.000000
	FN => Center for Global Business Leadership:[2917,37]; score:1.000000
 => Atlanta:[1799,7]; score:1.000000
	FN => Bob:[1929,3]; score:1.000000
	FN => Blake:[2763,5]; score:1.000000
	FN => Nardelli:[1519,8]; score:1.000000
	FN => Bob Nardelli:[117,12]; score:1.000000
	FN => Nardelli:[374,8]; score:1.000000
	FN => President Bush:[2365,14]; score:1.000000
	FN => James Senn:[2874,10]; score:1.000000
	FN => Nardelli:[4857,8]; score:1.000000
 => Home Depot:[2237,10]; score:1.000000
 => Georgia State University:[2958,24]; score:1.000000
	FN => Nardelli:[1150,8]; score:1.000000
	FN => Claudio X. Gonzales:[5036,19]; score:1.000000
 => Home Depot:[3143,10]; score:1.000000
	FN => DeAngelo:[3466,8]; score:1.000000
 => Home Depot:[2509,10]; score:1.000000
	FN => Nardelli:[15,8]; score:1.000000
	FN => Shields:[818,7]; score:1.000000
	FN => Joe DeAngelo:[3225,12]; score:1.000000
 => The Home Depot:[1883,14]; score:1.000000
	FN => Nardelli:[1173,8]; score:1.000000
 => Home Depot:[5208,10]; score:1.000000
 => The Home Depot Inc.:[193,19]; score:1.000000
	FN => Frank Blake:[699,11]; score:1.000000
 => Home Depot:[4829,10]; score:1.000000
	FN => Nardelli:[668,8]; score:1.000000
	FN => Bob:[1850,3]; score:1.000000
 => Home Depot:[1507,10]; score:1.000000

************************ System Result: ***************************
	FP => intention:[1289,9]; score:1.000000
	FP => director:[1321,8]; score:1.000000
	FP => permanent:[780,9]; score:1.000000
	FP => waived:[4971,6]; score:1.000000
	FP => Asked:[1422,5]; score:1.000000
	FP => asked:[5011,5]; score:1.000000
 => Home Depot:[2814,10]; score:1.000000
	FP => awards:[3965,6]; score:1.000000
	FP => revenue:[2400,7]; score:1.000000
	FP => spokesman:[802,9]; score:1.000000
	FP => Blake:[927,5]; score:1.000000
	FP => director:[2886,8]; score:1.000000
	FP => severance:[3887,9]; score:1.000000
	FP => left:[970,4]; score:1.000000
	FP => tenure:[1935,6]; score:1.000000
	FP => public discussion:[2619,17]; score:1.000000
	FP => Hart:[5072,4]; score:1.000000
 => Home Depot:[791,10]; score:1.000000
	FP => Shields:[884,7]; score:1.000000
	FP => number:[2451,6]; score:1.000000
	FP => services:[3414,8]; score:1.000000
	FP => appointment:[765,11]; score:1.000000
	FP => investors:[321,9]; score:1.000000
	FP => Bob:[3072,3]; score:1.000000
	FP => vice chairman:[716,13]; score:1.000000
	FP => company:[902,7]; score:1.000000
	FP => CEO:[519,3]; score:1.000000
	FP => management:[4914,10]; score:1.000000
	FP => CEO:[11,3]; score:1.000000
	FP => approximate:[4371,11]; score:1.000000
	FP => coming:[2993,6]; score:1.000000
	FP => apron:[1489,5]; score:1.000000
	FP => consideration:[3802,13]; score:1.000000
	FP => year:[4595,4]; score:1.000000
	FP => conjunction:[4893,11]; score:1.000000
	FP => company:[1947,7]; score:1.000000
 => Georgia State University:[2958,24]; score:1.000000
	FP => stand:[5084,5]; score:1.000000
	FP => chief executive:[174,15]; score:1.000000
	FP => retirement:[4426,10]; score:1.000000
	FP => company:[2472,7]; score:1.000000
	FP => leadership:[1869,10]; score:1.000000
 => Depot:[1512,5]; score:1.000000
	FP => orange:[1482,6]; score:1.000000
	FP => strategic:[3438,9]; score:1.000000
	FP => thought:[1456,7]; score:1.000000
	FP => chief operating officer:[3522,23]; score:1.000000
	FP => comment:[947,7]; score:1.000000
 => Home Depot:[1887,10]; score:1.000000
 => Home Depot Inc.:[197,15]; score:1.000000
	FP => investors:[1408,9]; score:1.000000
	FP => options:[4031,7]; score:1.000000
	FP => top:[572,3]; score:1.000000
	FP => message:[962,7]; score:1.000000
	FP => job:[576,3]; score:1.000000
	FP => news:[1059,4]; score:1.000000
 => Home Depot:[2423,10]; score:1.000000
	FP => position:[3510,8]; score:1.000000
	FP => Gonzales:[5047,8]; score:1.000000
	FP => period:[4600,6]; score:1.000000
	FP => investors:[411,9]; score:1.000000
 => General Electric Co.:[583,20]; score:1.000000
	FP => interview:[1436,9]; score:1.000000
	FP => pay:[2647,3]; score:1.000000
	FP => contract:[4541,8]; score:1.000000
	FP => Leadership:[2944,10]; score:1.000000
	FP => Asked:[1563,5]; score:1.000000
	FP => annual:[5118,6]; score:1.000000
	FP => performance:[358,11]; score:1.000000
	FP => honor:[4644,5]; score:1.000000
	FP => company:[2024,7]; score:1.000000
	FP => pay:[100,3]; score:1.000000
 => Associated Press:[1234,16]; score:1.000000
	FP => under fire:[397,10]; score:1.000000
	FP => key:[2155,3]; score:1.000000
	FP => acceleration:[3925,12]; score:1.000000
	FP => stock:[1078,5]; score:1.000000
	FP => pre:[3703,3]; score:1.000000
	FP => action:[5152,6]; score:1.000000
	FP => percent:[2577,7]; score:1.000000
	FP => board:[3154,5]; score:1.000000
	FP => President Bush:[2365,14]; score:1.000000
	FP => Joe:[3225,3]; score:1.000000
	FP => markets:[2078,7]; score:1.000000
	FP => contractual obligations:[4654,23]; score:1.000000
	FP => awards:[4160,6]; score:1.000000
	FP => split:[1123,5]; score:1.000000
	FP => thought:[1577,7]; score:1.000000
 => Home Depot:[2509,10]; score:1.000000
	FP => payments:[4109,8]; score:1.000000
	FP => Carol:[3180,5]; score:1.000000
	FP => year:[4747,4]; score:1.000000
	FP => college football:[2327,16]; score:1.000000
	FP => foundation:[3031,10]; score:1.000000
	FP => problems:[3094,8]; score:1.000000
	FP => payment:[3644,7]; score:1.000000
	FP => investments:[1986,11]; score:1.000000
	FP => leadership:[3045,10]; score:1.000000
 => Home Depot:[3563,10]; score:1.000000
	FP => action:[5228,6]; score:1.000000
	FP => retailer:[48,8]; score:1.000000
	FP => time:[1711,4]; score:1.000000
	FP => Wednesday:[1047,9]; score:1.000000
	FP => percent:[1110,7]; score:1.000000
	FP => senior:[631,6]; score:1.000000
	FP => agreement:[3611,9]; score:1.000000
 => Home Depot:[0,10]; score:1.000000
	FP => 10 years:[1603,8]; score:1.000000
	FP => re-election:[5094,11]; score:1.000000
	FP => company:[2659,7]; score:1.000000
	FP => account:[4196,7]; score:1.000000
	FP => top:[2785,3]; score:1.000000
	FP => Robinson College:[2898,16]; score:1.000000
	FP => job:[2789,3]; score:1.000000
	FP => long-term:[4140,9]; score:1.000000
	FP => compete:[4714,7]; score:1.000000
	FP => chief financial officer:[3196,23]; score:1.000000
	FP => separation:[3600,10]; score:1.000000
	FP => hammers:[1646,7]; score:1.000000
	FP => wholesale:[2097,9]; score:1.000000
	FP => credibility:[3059,11]; score:1.000000
	FP => execution:[3124,9]; score:1.000000
	FP => incentive:[4150,9]; score:1.000000
	FP => company:[4731,7]; score:1.000000
	FP => Company:[4223,7]; score:1.000000
	FP => year:[225,4]; score:1.000000
 => Home Depot:[1065,10]; score:1.000000
	FP => board:[2250,5]; score:1.000000
	FP => Blake:[2763,5]; score:1.000000
	FP => years:[4819,5]; score:1.000000
	FP => company:[2199,7]; score:1.000000
	FP => existing:[3707,8]; score:1.000000
	FP => nuts:[2295,4]; score:1.000000
	FP => solicit:[4764,7]; score:1.000000
	FP => benefit:[4255,7]; score:1.000000
	FP => experts:[2719,7]; score:1.000000
 => Home Depot:[3143,10]; score:1.000000
	FP => key:[1317,3]; score:1.000000
	FP => experience:[5196,10]; score:1.000000
	FP => resigned:[139,8]; score:1.000000
	FP => big:[300,3]; score:1.000000
	FP => ascent:[2771,6]; score:1.000000
	FP => Sept.:[1266,5]; score:1.000000
	FP => Industry:[2710,8]; score:1.000000
	FP => temporary:[5239,9]; score:1.000000
 => Home Depot:[5208,10]; score:1.000000
	FP => Blake:[757,5]; score:1.000000
	FP => executive vice president:[3243,24]; score:1.000000
	FP => executive:[638,9]; score:1.000000
	FP => Bob:[1850,3]; score:1.000000
	FP => chairman:[161,8]; score:1.000000
	FP => resign:[1759,6]; score:1.000000
	FP => company:[4802,7]; score:1.000000
	FP => tenure:[230,6]; score:1.000000
	FP => intrinsic value:[4047,15]; score:1.000000
	FP => post:[295,4]; score:1.000000
	FP => infrastructure:[2034,14]; score:1.000000
	FP => geographies:[2128,11]; score:1.000000
	FP => cash:[3882,4]; score:1.000000
	FP => mutual:[1773,6]; score:1.000000
	FP => Wednesday:[148,9]; score:1.000000
	FP => vested:[4340,6]; score:1.000000
	FP => distribution:[2107,12]; score:1.000000
	FP => home improvement store:[266,22]; score:1.000000
	FP => left:[316,4]; score:1.000000
 => Home Depot:[1667,10]; score:1.000000
	FP => chain:[289,5]; score:1.000000
	FP => shares:[4356,6]; score:1.000000
	FP => leader:[2310,6]; score:1.000000
 => Home Depot:[652,10]; score:1.000000
	FP => customers:[4785,9]; score:1.000000
	FP => decision:[1747,8]; score:1.000000
	FP => agreement:[3769,9]; score:1.000000
	FP => James:[2874,5]; score:1.000000
	FP => 401(k) plan:[4233,11]; score:1.000000
 => Atlanta:[1799,7]; score:1.000000
	FP => board:[1349,5]; score:1.000000
	FP => player:[2344,6]; score:1.000000
	FP => board:[4938,5]; score:1.000000
	FP => vision:[2860,6]; score:1.000000
	FP => friend:[2355,6]; score:1.000000
	FP => company:[1813,7]; score:1.000000
	FP => Home Depot:[1720,10]; score:1.000000
	FP => package:[3863,7]; score:1.000000
	FP => effective:[731,9]; score:1.000000
 => Home Depot:[2237,10]; score:1.000000
	FP => stock:[352,5]; score:1.000000
	FP => Home Depot:[3272,10]; score:1.000000
	FP => strong:[1862,6]; score:1.000000
	FP => earnings per share:[2522,18]; score:1.000000
	FP => credit:[3407,6]; score:1.000000
	FP => Shields:[818,7]; score:1.000000
	FP => agreement:[1780,9]; score:1.000000
	FP => chief executive:[59,15]; score:1.000000
	FP => pay:[435,3]; score:1.000000
	FP => stock:[3959,5]; score:1.000000
	FP => payment:[3897,7]; score:1.000000
 => Home Depot:[4829,10]; score:1.000000
	FP => John:[5017,4]; score:1.000000
	FP => years:[1916,5]; score:1.000000
	FP => strategy:[2848,8]; score:1.000000
	FP => mergers and acquisitions:[3381,24]; score:1.000000
P/R/F:0.10344828/0.3559322/0.16030535; tpCount:21.0; fpCount:182.0; fnCount:38.0
[Tra16444229.txt]
***************** Gold Standard: ***********************
	FN => Perez:[839,5]; score:1.000000
	FN => Venegas:[938,7]; score:1.000000
	FN => Bownds:[1451,6]; score:1.000000
	FN => Menzies Aviation Group:[1051,22]; score:1.000000
	FN => Police:[396,6]; score:1.000000
 => United States:[1140,13]; score:1.000000
 => Texas:[13,5]; score:1.000000
	FN => Carlos Osorio:[726,13]; score:1.000000
 => George Bush Intercontinental Airport:[241,36]; score:1.000000
 => London:[1267,6]; score:1.000000
	FN => Manuel:[694,6]; score:1.000000
	FN => Daniel Venegas:[766,14]; score:1.000000
	FN => Harris County Jail:[868,18]; score:1.000000
	FN => Ricardo Aguilar:[705,15]; score:1.000000
	FN => HOUSTON:[121,7]; score:1.000000
	FN => Osorio:[828,6]; score:1.000000
	FN => Bownds:[1020,6]; score:1.000000
 => Houston:[354,7]; score:1.000000
	FN => Erick Perez:[745,11]; score:1.000000

************************ System Result: ***************************
	FP => Aguilar:[713,7]; score:1.000000
	FP => twin:[680,4]; score:1.000000
	FP => brothers:[685,8]; score:1.000000
	FP => accused:[76,7]; score:1.000000
	FP => owners:[1388,6]; score:1.000000
 => Texas:[13,5]; score:1.000000
	FP => brothers:[818,8]; score:1.000000
	FP => message:[1235,7]; score:1.000000
 => London:[1267,6]; score:1.000000
	FP => this week:[795,9]; score:1.000000
	FP => office:[1274,6]; score:1.000000
	FP => Daniel:[766,6]; score:1.000000
	FP => flights:[1121,7]; score:1.000000
	FP => investigation:[1192,13]; score:1.000000
 => Houston:[354,7]; score:1.000000
	FP => figure:[1411,6]; score:1.000000
	FP => men:[992,3]; score:1.000000
	FP => airlines:[1350,8]; score:1.000000
	FP => locations:[552,9]; score:1.000000
	FP => night:[1318,5]; score:1.000000
	FP => company:[1257,7]; score:1.000000
	FP => firm:[71,4]; score:1.000000
	FP => Police:[396,6]; score:1.000000
	FP => Group:[1068,5]; score:1.000000
	FP => organized criminal activity:[647,27]; score:1.000000
 => George Bush Intercontinental Airport:[241,36]; score:1.000000
	FP => bin:[114,3]; score:1.000000
	FP => police:[279,6]; score:1.000000
	FP => held:[856,4]; score:1.000000
	FP => Rick:[601,4]; score:1.000000
	FP => left:[1243,4]; score:1.000000
	FP => clear:[961,5]; score:1.000000
	FP => thefts:[35,6]; score:1.000000
	FP => contractor:[168,10]; score:1.000000
	FP => telephone:[1225,9]; score:1.000000
	FP => company:[1159,7]; score:1.000000
	FP => men:[1036,3]; score:1.000000
	FP => airport:[19,7]; score:1.000000
	FP => Manuel:[694,6]; score:1.000000
	FP => police:[1207,6]; score:1.000000
	FP => Osorio:[828,6]; score:1.000000
	FP => Harris County:[868,13]; score:1.000000
	FP => bond:[898,4]; score:1.000000
	FP => Dec.:[387,4]; score:1.000000
	FP => Aguilar:[810,7]; score:1.000000
	FP => Workers:[43,7]; score:1.000000
	FP => Police:[588,6]; score:1.000000
	FP => thefts:[204,6]; score:1.000000
 => United States:[1140,13]; score:1.000000
	FP => discovered:[338,10]; score:1.000000
	FP => company:[1077,7]; score:1.000000
	FP => Houston:[580,7]; score:1.000000
P/R/F:0.09615385/0.2631579/0.14084508; tpCount:5.0; fpCount:47.0; fnCount:14.0
[Hea16451212.txt]
***************** Gold Standard: ***********************
 => Medicaid:[4585,8]; score:1.000000
	FN => Highmark:[4203,8]; score:1.000000
 => Pittsburgh:[3887,10]; score:1.000000
 => SCHIP:[1678,5]; score:1.000000
	FN => Washington:[1524,10]; score:1.000000
	FN => Kyle:[2480,4]; score:1.000000
	FN => Tolbert:[1556,7]; score:1.000000
	FN => BIRMINGHAM:[121,10]; score:1.000000
	FN => Sharp:[2901,5]; score:1.000000
 => Alabama:[346,7]; score:1.000000
 => SCHIP:[4312,5]; score:1.000000
	FN => Sharp:[2521,5]; score:1.000000
 => U.S. government:[291,15]; score:1.000000
 => School of Nursing:[3557,17]; score:1.000000
	FN => Rohling:[3420,7]; score:1.000000
	FN => Sharp:[2590,5]; score:1.000000
	FN => All Kids:[4418,8]; score:1.000000
	FN => Rohling:[4769,7]; score:1.000000
	FN => Child Caring Foundation:[690,23]; score:1.000000
 => Congress:[4291,8]; score:1.000000
	FN => Child Caring Foundation:[2227,23]; score:1.000000
 => University of Alabama at Birmingham:[3521,35]; score:1.000000
	FN => Ala.:[133,4]; score:1.000000
	FN => United States:[1136,13]; score:1.000000
	FN => Blue Cross and Blue Shield of Alabama:[777,37]; score:1.000000
	FN => Jennifer Tolbert:[1428,16]; score:1.000000
 => U.S. Congress:[1589,13]; score:1.000000
	FN => Highmark Blue Cross Blue Shield:[3911,31]; score:1.000000
	FN => Denise Grabner:[4185,14]; score:1.000000
	FN => Sharp:[3377,5]; score:1.000000
 => Medicaid:[917,8]; score:1.000000
	FN => Al Rohling:[151,10]; score:1.000000
 => U.S.:[1105,4]; score:1.000000
	FN => Alabama Blue Cross Blue Shield:[2861,30]; score:1.000000
	FN => Rohling:[630,7]; score:1.000000
	FN => Sharp:[2808,5]; score:1.000000
 => Alabama:[2106,7]; score:1.000000
 => Western Pennsylvania:[3946,20]; score:1.000000
	FN => Dana:[2395,4]; score:1.000000
	FN => Jody Sharp:[2274,10]; score:1.000000
 => State Children's Health Insurance Program:[1635,41]; score:1.000000
	FN => Rohling:[642,7]; score:1.000000
 => Alabama:[4354,7]; score:1.000000
 => Reuters:[2819,7]; score:1.000000
	FN => Dana:[2465,4]; score:1.000000
	FN => Rohling:[324,7]; score:1.000000

************************ System Result: ***************************
	FP => mother:[2408,6]; score:1.000000
	FP => recruit:[3402,7]; score:1.000000
	FP => program:[4427,7]; score:1.000000
	FP => program:[2892,7]; score:1.000000
	FP => Kyle:[2480,4]; score:1.000000
	FP => stretched:[3351,9]; score:1.000000
 => Alabama:[346,7]; score:1.000000
	FP => health insurance:[3140,16]; score:1.000000
	FP => steel:[3996,5]; score:1.000000
	FP => health:[3455,6]; score:1.000000
	FP => health insurance:[2633,16]; score:1.000000
	FP => cost:[1982,4]; score:1.000000
	FP => ill:[482,3]; score:1.000000
	FP => low income:[3849,10]; score:1.000000
	FP => illness:[1896,7]; score:1.000000
	FP => charity:[880,7]; score:1.000000
	FP => families:[3410,8]; score:1.000000
	FP => parents:[1911,7]; score:1.000000
	FP => drive:[437,5]; score:1.000000
	FP => move:[3029,4]; score:1.000000
	FP => health care:[1280,11]; score:1.000000
	FP => children:[2909,8]; score:1.000000
	FP => bridges:[893,7]; score:1.000000
	FP => insured:[3967,7]; score:1.000000
	FP => money:[3006,5]; score:1.000000
	FP => level:[4547,5]; score:1.000000
	FP => saved:[3012,5]; score:1.000000
 => Pittsburgh:[3887,10]; score:1.000000
	FP => children:[1392,8]; score:1.000000
	FP => program:[4497,7]; score:1.000000
	FP => schools:[3476,7]; score:1.000000
	FP => working:[2965,7]; score:1.000000
	FP => Sharp:[2521,5]; score:1.000000
	FP => poverty level:[4834,13]; score:1.000000
	FP => gap:[25,3]; score:1.000000
	FP => workers:[4002,7]; score:1.000000
	FP => Kaiser:[1473,6]; score:1.000000
	FP => children:[3975,8]; score:1.000000
	FP => brother:[2472,7]; score:1.000000
	FP => foundation:[844,10]; score:1.000000
	FP => authority:[364,9]; score:1.000000
	FP => asthma:[2506,6]; score:1.000000
	FP => work:[2060,4]; score:1.000000
	FP => laid-off:[3987,8]; score:1.000000
	FP => Jennifer:[1428,8]; score:1.000000
 => Medicaid:[917,8]; score:1.000000
	FP => gap:[1078,3]; score:1.000000
	FP => parents:[443,7]; score:1.000000
	FP => poorest:[959,7]; score:1.000000
	FP => children:[422,8]; score:1.000000
	FP => settlement:[4458,10]; score:1.000000
	FP => private:[971,7]; score:1.000000
	FP => eye:[3657,3]; score:1.000000
	FP => crisis:[4076,6]; score:1.000000
	FP => children:[4528,8]; score:1.000000
	FP => children:[2992,8]; score:1.000000
	FP => Free:[48,4]; score:1.000000
	FP => program:[4051,7]; score:1.000000
	FP => parent:[2035,6]; score:1.000000
	FP => move:[3122,4]; score:1.000000
	FP => nurse:[2068,5]; score:1.000000
	FP => illness:[2008,7]; score:1.000000
	FP => children:[4028,8]; score:1.000000
	FP => epilepsy:[2493,8]; score:1.000000
	FP => forced:[2045,6]; score:1.000000
	FP => private:[3039,7]; score:1.000000
	FP => Sharp:[2590,5]; score:1.000000
	FP => child:[2078,5]; score:1.000000
	FP => insurance:[4514,9]; score:1.000000
	FP => husband:[2529,7]; score:1.000000
	FP => ear:[3678,3]; score:1.000000
	FP => walked:[2562,6]; score:1.000000
	FP => work:[4160,4]; score:1.000000
	FP => principal:[1446,9]; score:1.000000
	FP => foster child:[2381,12]; score:1.000000
	FP => insurance:[939,9]; score:1.000000
	FP => conscious:[1965,9]; score:1.000000
	FP => health insurance:[3798,16]; score:1.000000
	FP => nurse:[3631,5]; score:1.000000
 => U.S.:[1105,4]; score:1.000000
	FP => Medicaid:[1494,8]; score:1.000000
	FP => health insurance:[735,16]; score:1.000000
	FP => answer:[4121,6]; score:1.000000
	FP => subsidized:[928,10]; score:1.000000
	FP => health:[545,6]; score:1.000000
	FP => parents:[516,7]; score:1.000000
	FP => percent:[3076,7]; score:1.000000
	FP => year:[4706,4]; score:1.000000
 => Medicaid:[4585,8]; score:1.000000
	FP => health insurance:[3828,16]; score:1.000000
	FP => medical care:[2932,12]; score:1.000000
	FP => bridges:[17,7]; score:1.000000
	FP => Tolbert:[1556,7]; score:1.000000
	FP => double:[4660,6]; score:1.000000
	FP => job:[659,3]; score:1.000000
	FP => scope:[1622,5]; score:1.000000
 => U.S. government:[291,15]; score:1.000000
	FP => leaves:[1082,6]; score:1.000000
	FP => Commission:[1480,10]; score:1.000000
	FP => student:[3623,7]; score:1.000000
	FP => program:[3114,7]; score:1.000000
	FP => health.:[2092,7]; score:1.000000
	FP => quit:[650,4]; score:1.000000
	FP => private insurance:[4858,17]; score:1.000000
	FP => years:[3696,5]; score:1.000000
	FP => bridge:[594,6]; score:1.000000
	FP => child:[2674,5]; score:1.000000
	FP => health insurance:[1826,16]; score:1.000000
	FP => children:[3098,8]; score:1.000000
 => Alabama:[2106,7]; score:1.000000
	FP => families:[4636,8]; score:1.000000
	FP => private:[3132,7]; score:1.000000
	FP => times:[3200,5]; score:1.000000
	FP => universal health care:[1168,21]; score:1.000000
	FP => families:[38,8]; score:1.000000
	FP => months:[3173,6]; score:1.000000
	FP => insurance:[4622,9]; score:1.000000
	FP => defined:[4685,7]; score:1.000000
	FP => don:[3787,3]; score:1.000000
 => SCHIP:[1678,5]; score:1.000000
	FP => Washington:[1524,10]; score:1.000000
	FP => years:[144,5]; score:1.000000
	FP => quit:[178,4]; score:1.000000
	FP => financial:[535,9]; score:1.000000
	FP => children:[2616,8]; score:1.000000
	FP => children:[573,8]; score:1.000000
	FP => special needs:[2978,13]; score:1.000000
	FP => poverty:[95,7]; score:1.000000
	FP => fallen:[2175,6]; score:1.000000
	FP => think tank:[1541,10]; score:1.000000
	FP => nation:[1153,6]; score:1.000000
	FP => poverty:[615,7]; score:1.000000
	FP => bills:[2725,5]; score:1.000000
	FP => children:[75,8]; score:1.000000
	FP => family:[4749,6]; score:1.000000
	FP => kids:[205,4]; score:1.000000
	FP => children:[1110,8]; score:1.000000
	FP => free:[730,4]; score:1.000000
	FP => children:[2144,8]; score:1.000000
 => State Children's Health Insurance Program:[1635,41]; score:1.000000
	FP => program:[4229,7]; score:1.000000
	FP => official:[104,8]; score:1.000000
	FP => forced:[1208,6]; score:1.000000
 => SCHIP:[4312,5]; score:1.000000
	FP => teddy bear:[3646,10]; score:1.000000
	FP => epilepsy:[2685,8]; score:1.000000
	FP => drop:[254,4]; score:1.000000
	FP => deafness:[3715,8]; score:1.000000
	FP => Health care:[557,11]; score:1.000000
	FP => Sharp:[2279,5]; score:1.000000
	FP => parents:[170,7]; score:1.000000
	FP => parents:[1196,7]; score:1.000000
	FP => tobacco companies:[4474,17]; score:1.000000
	FP => presentation:[3607,12]; score:1.000000
	FP => order:[1267,5]; score:1.000000
	FP => support:[3256,7]; score:1.000000
	FP => Sharp:[2808,5]; score:1.000000
	FP => children:[4257,8]; score:1.000000
	FP => void:[4893,4]; score:1.000000
	FP => bills:[3327,5]; score:1.000000
	FP => health care provider:[815,20]; score:1.000000
	FP => problems:[3750,8]; score:1.000000
	FP => eye:[3394,3]; score:1.000000
	FP => point:[264,5]; score:1.000000
	FP => enacted:[4300,7]; score:1.000000
	FP => medical care:[53,12]; score:1.000000
	FP => debates:[1750,7]; score:1.000000
	FP => doctor:[3320,6]; score:1.000000
	FP => poverty rate:[4671,12]; score:1.000000
	FP => children:[3774,8]; score:1.000000
	FP => Bear:[3387,4]; score:1.000000
	FP => dollars:[2783,7]; score:1.000000
 => Congress:[4291,8]; score:1.000000
	FP => years:[2848,5]; score:1.000000
	FP => children:[1733,8]; score:1.000000
	FP => spokesperson:[4172,12]; score:1.000000
	FP => Kids:[4422,4]; score:1.000000
	FP => health insurance:[979,16]; score:1.000000
 => U.S. Congress:[1589,13]; score:1.000000
	FP => program:[1776,7]; score:1.000000
	FP => Sharp:[3377,5]; score:1.000000
	FP => incomes:[246,7]; score:1.000000
	FP => funding:[4342,7]; score:1.000000
 => Western Pennsylvania:[3946,20]; score:1.000000
	FP => health insurance:[3047,16]; score:1.000000
	FP => Dana:[2395,4]; score:1.000000
	FP => insurance:[2754,9]; score:1.000000
	FP => insurance:[3267,9]; score:1.000000
 => Alabama:[4354,7]; score:1.000000
	FP => sign:[1888,4]; score:1.000000
 => Reuters:[2819,7]; score:1.000000
	FP => problem:[2311,7]; score:1.000000
	FP => mentally handicapped:[2423,20]; score:1.000000
	FP => matching:[4333,8]; score:1.000000
	FP => gap:[905,3]; score:1.000000
	FP => individual:[4785,10]; score:1.000000
	FP => free:[2927,4]; score:1.000000
	FP => children:[756,8]; score:1.000000
	FP => charity:[2323,7]; score:1.000000
	FP => Sharp:[2901,5]; score:1.000000
	FP => Health insurance:[0,16]; score:1.000000
 => School of Nursing:[3557,17]; score:1.000000
	FP => money:[4441,5]; score:1.000000
	FP => Foundation:[703,10]; score:1.000000
	FP => combination:[2208,11]; score:1.000000
	FP => Foundation:[2240,10]; score:1.000000
	FP => time:[381,4]; score:1.000000
	FP => medical insurance:[493,17]; score:1.000000
	FP => address:[2339,7]; score:1.000000
 => University of Alabama at Birmingham:[3521,35]; score:1.000000
	FP => tours:[3428,5]; score:1.000000
	FP => single person:[4717,13]; score:1.000000
	FP => problem:[1320,7]; score:1.000000
	FP => doctor:[1868,6]; score:1.000000
	FP => Alabama:[2861,7]; score:1.000000
	FP => kids:[1932,4]; score:1.000000
	FP => medical:[307,7]; score:1.000000
	FP => Children:[1812,8]; score:1.000000
	FP => American:[3860,8]; score:1.000000
	FP => children:[1302,8]; score:1.000000
	FP => husband:[2363,7]; score:1.000000
	FP => children:[3869,8]; score:1.000000
	FP => number:[1372,6]; score:1.000000
	FP => health insurance:[4136,16]; score:1.000000
